,text,labels
2826, hahaha we just wont tell him will we,1
2827,I got so much gray hair all of a sudden  I just ordered me some Garnier Roasted Coffee from drugstorecom well see how that goes,1
2828,i dont know what gonna do on my lame fridaay  maybe see me with my besties,1
2829,geez why do u have to be SO obvious,1
2830, If I may suggest httptrimkXkw,1
2831,Got three shots today   I cant lift my arms,1
2832,just woke up Im starving,1
2833, Let the Right One In Aparently Drag Me to Hell also has some horrible cat nastiness,1
2834, Well there is THAT,1
2835,anisalovesu me too I am so so upsetespecially because i fear i wont get a Jared hug tomorrow,1
2836, saw you walking back from starbucks I was in the orange beetle,1
2837, LOL yea I know Im almost done with my semester this week  yay,1
2838,Its too early,1
2839,Well another family was chosen for the child we interviewed for  back to looking for another kid,1
2840,I spent my whole dream cooking a delicious meal but I woke up before I got to try it,1
2841,The ship has landed,1
2842,Kyle can make fart noises with his armpit,1
2843,watching the movie  for my book report  im lazy to read,1
2844, bet sexy i added u on myspace,1
2845,i just dyed my hair,1
2846,i mean monday take the test monday please o please ,1
2847, I like mine green  Just somehow doesnt taste minty otherwise  heh heh,1
2848, i got followed by one that says she doesnt talk to god peoplei wonder if she talks to goddess people,1
2849, wEe ArR SoWbUr i PrOmIsS tHe StYoOpId FlYiNg ThInG hAzZuNt KuM OwT aGaNe iTt Iz hYdInG sUmWaRe aNd LaRfFiNg aTt Us,1
2850,Sometimes I hate myself but thats normal so I dont worry bout it,1
2851,Crow Morning,1
2852,Is with our dog at the doggy park,1
2853, if youve ever seen the way  uses his browser he probably has like  copies of it running   httpbitlydoEEj,1
2854,Next song to be axed by me Ombra mai f  Largo  Hndel,1
2855,im hungrydue to last nights dinneror lack there of someone take care of me,1
2856,i cba with it now   ohwell might play another innabit,1
2857,Aries Me and that person have something in common then LOL jk,1
2858,Toast in the morning,1
2859, Hahaooh it was gorgeous wasn And a whole weekend more to follow Ouchi had blisters from my shoes yesterday,1
2860, I wanna go but my car not here,1
2861,Band work I need my own laptop  buy me one Ill drive your shifts forever,1
2862, Your HighnesscrystalmarieDONTluvSpiteAnymore,1
2863, wasssup cocoliciousness I knew u didnt recognize me  hows ur daughter,1
2864, I forgot about it and I already ate lunch  so I guess Im not going,1
2865,  Yeah I know what you mwan,1
2866, gmail,1
2867, FML dad didnt leave me any moneyz so i have  wait till he gets home   call me when you finish work,1
2868,but  Humira isnt right for everyone Some respond better to Enbrel Ask your Rheumy But not much longterm testing done,1
2869, Nothing yet,1
2870, then he has gone down in my estimation,1
2871,Off for a loooong weekend of inlawing   ,1
2872, Sleeping in for me is sleeping until am  But you know I have  kids ,1
2873,Its cause you give me a reason to assume   httptweetsg,1
2874,Moment of truth Im nervous for her,1
2875,Hours of refusal upon realisation that tomorrows Morrissey gig at Brixton is postponed   Only been looking fwd to that for  monthsish,1
2876,Lambert Fans from outside the US wish they could vote for Adam too,1
2877,is slowly gettin more followers  vry slowly,1
2878,watching supernatural  those boys can hunt me any day  haha,1
2879,Yep one of those nights again,1
2880,now  teardrops,1
2881,Im trying to tag myself on  picture on facebook but it already has  tags  lol,1
2882,i wanna go vivid light walk,1
2883,had a great time at six flags yesterday its summer   my friend spent the night last night and just left so now im bored,1
2884,found out that no one he knows is using Twitter,1
2885,Its soupysoup time Today Heinz Cream of Chicken and Mushroom  yum bbl,1
2886, boo you didnt answer my text,1
2887,Where are my peeps And my boyfriend In Miami,1
2888, so true   sad to say  Im glad youll be with me to be my support group ,1
2889, I need to go shopping with youbut I need to save my money,1
2890,Saturday Night Live in  minutes  Jimmy should still be on it,1
2891,twpp still nw in trending topics,1
2892,recorded some of a new song today u wont hear it for a long time thooo we might play it at shows tho so comeeeeee,1
2893, lucky I cant see it tonight,1
2894,emily  i wish i was there to hear that,1
2895,home after spending a day catching up with my old pals,1
2896,  whoa sack chasing whores  that is soo out of character for you to say that  bring back my sweet Superman,1
2897, logically yes i just have to find one though always seem to see them beside motorways when you cant stop,1
2898,But I do tweet about you,1
2899, Philippines tour please Please Please,1
2900,symphonic I,1
2901,Too much food at todays company gill out want to go home and lay in the sun Instead here until dark probably,1
2902, awww i didnt see this till now and edwin just left i knew you wanted some forsure tomorrow ill make u a new batch,1
2903,todays line up more work on OS bluetooth app a brief stint with Uniservity and if I get time some CS tutorials busy bank holiday,1
2904,Made coffee cake for her mom,1
2905,Its so sunny outside and I have no one to go out and play with,1
2906,Achieving a new appreciation on how a xml build script can really be painful and cumbersome,1
2907,Finished up cleaning my desk at least   office is looking empty  almost time to be in the car for    fb,1
2908, DUDE  Youre a haxr  You should put Final Cut Pro on there and tell me how stable it is,1
2909,The Vogue model Miss Rachel is out  Merh ,1
2910,Gotta sleep and then off to work,1
2911,trent reznor  liddle beotch doesnt get his way this could be the title,1
2912,Watching aliens with my boobie at craig rise house  early bedtime for the grown ups,1
2913, I clicked on the Check out pictures of Angelina and it went to a spam site about ordering checks  go figure,1
2914,  Blake Sea should have been a water sandbox a la Cordova but we cant rez objects and autoreturn is  mins,1
2915, Cant really do anything about that now can I,1
2916,Heyya guys does anyone know how to give formulas to create a sudoku Please help,1
2917, Its pretty good actually A few lame episodes but otherwise good Give it a try,1
2918,watchin family guy,1
2919, I am  going on a hike today,1
2920,  Can we turn back time make it so you didnt hurt your knee so bad  and then you can come to mine and never be ignored,1
2921,im cleaning listening to fiona apple then off to a birthday party i cant believe that im  already,1
2922,AH so nice to be back on bike commute although three days off and my what google sez are called my quadriceps literally screaming gah,1
2923,i want my WOOSOO like now plz  i gant wait knowing shes so close is driveing me NUTTS,1
2924,Early morning RB   httpblipfmjimj,1
2925,  She doesnt need a darn watching my language thing but that never stops her     I mapped u U live in the boonies o,1
2926,missing him so much why does he have to work  cant he just spend time with me and get paid for that lol,1
2927, lol not gross at all  theyre gross,1
2928, Sorry blokey  hrs later  im still holding ur fluffy towel had to dash Hope u found other means to dry ur self,1
2929, is on the radio,1
2930,Back from London  Now just catching up on all the tv and sleeping all day,1
2931,Makes sense that greatfirewallofchinaorg a site to test whether a site is blocked in China is blocked in China Get that  Any others,1
2932,follow friday following more people then followers  follow me woot followfriday,1
2933, Thats not helpful At least know youve got a place secured already if things dont pan out but my fingers are crossed you,1
2934, Hi I teach some Chinese lessons on youtube Feel free to have a look  wwwyoutubecomChineseLearn,1
2935,Recording an acoustic track For you sexy kids,1
2936, I have to pee,1
2937, I know  but there are loads of others left,1
2938, Morning,1
2939, thats what i was thinking but the only time its gonna be on is  am,1
2940,anywho im having an early night good night twitter world,1
2941,Appreciation lunch at work Good food But sucks being here on my day off lol,1
2942,I seriously want a pug  Buy me one,1
2943,Played ball at the park coached a youngster on fundamentals Goin home to steak and lobster Word up,1
2944,googled mothers day PHEW US  UK have different dates Learn something new every day,1
2945,Must be time of month Watering eyes AGAIN httptinyurlcomcuwjb speciaal voor  zo vind ik ze wl leuk  ,1
2946,x butbutbuttt he replied to you loads,1
2947, Because of the new Kirk Thats why Because of the new Kirk,1
2948, Heyyyyy us English fans want some signings too,1
2949, Youre the third person to ask me out on Mon afternoon  Im so sorry but Im helping tutor my friend for CC  ,1
2950,im going to bed  nighttt nighttt xxo ilys,1
2951,bye for now people ,1
2952,stocked for tonight,1
2953,shopping in Keswick,1
2954,where did the rain go,1
2955,Just realized you can get arrested for public disturbance oh well ill take my chances,1
2956, yeah right What if our politicians start using uploading their pics lots of inside stories will be out,1
2957, ur leaving me for a week  i know i dont see u everyday but i like the fact that ur in the same city as me,1
2958,soim guessing no BGN,1
2959,Peter the bar owner is working his way up to  beersall Belgian Has coffin for drinkers of Mort Subite,1
2960, bacoor  wahaha may wifi toinks new hair wiih short short httpplurkcompsveoi,1
2961, Im sorry you arent having a good day  cheer up though your day doesnt define you,1
2962, the trailer has been removed  i have a look and see if i can find it somewhere,1
